User,Review,Rating,Date
A Google user,At first it was working quite well but now it doesn't even open😑 I hope it will get fixed and can be useful again,1,2023-08-28 15:14:38
A Google user,Such a poor network and facilities they provide don't ever use world link network I'm also changing it..,1,2022-04-05 18:35:54
A Google user,The app is not working. It's stuck on loading state in the home page.,1,2021-05-18 12:33:14
A Google user,why doesn't show connected devices at all ? Device filtering is not working.,2,2020-03-29 17:39:24
A Google user,"Everything ok but sometime' it's gonna be really, disturb while we talk an emergency or emorlation moment.",5,2020-07-30 20:13:24
A Google user,The app is trash.It's really hard to use.You guys should work on your app.Hoping for some great improvements...,1,2020-04-01 12:58:54
A Google user,Speed test not working in the latest version of this app. Closes immediately when i hit speed test. Please fix it.,3,2020-01-05 11:47:57
A Google user,Doesnot send otp to phone. Update your application. Or recheck whether it is sending otp or not.,1,2024-04-21 11:26:40
A Google user,"Nicely done. App should offer more features by default, to configure Router.",4,2020-05-15 13:53:22
A Google user,"This app isn't even opening.Although I write the phone no. correct, it says "" opps something is wrong"".",1,2021-05-17 22:37:07
A Google user,slow internet. expensive every year. keeps closing my ticket even if not solved. and deletes reviews in google.,4,2022-01-27 08:53:37
A Google user,its bad...just literally bad...its slow and wont respond sometime!! cant connect to server message will be a thing you will be used to,2,2019-07-03 20:56:47
A Google user,I haven't get the update on connection filtering option what is the problem how can I fix it ???,1,2022-01-25 09:11:56
A Google user,Developer should focus on back end of app and fix bugs and sometimes it will not connect to server,1,2022-07-23 23:19:00
A Google user,Add the logout options I have two router of home and office if I login then I need to delete the app and reinstall to login with another account,1,2023-03-16 23:02:56
A Google user,I am really disappointed with this app. Device filter doesn't work properly .,1,2024-02-05 18:14:20
A Google user,This app is an wonderfull app.we can pay from home if in our net their will have some issue then we can directly send the mail and they will satisfy us in certain minute of time ... Thanks for caring us this much,5,2022-01-25 10:22:22
A Google user,World link is now getting slow and sometimes it doesn't work fix this problem as soon as possible thanks,2,2021-07-07 14:57:08
A Google user,Useless app cant even function well when i am using. I hope management team will work on it.,2,2024-05-02 20:45:59
A Google user,This internet doesn't work .in online games I always faced many problems. 🤬🤬🤬🤬🤬🤬🤬 This is a worst internet.... I really hate this internet 🤬🤬😠😠😠,1,2021-07-31 14:41:14
A Google user,Worldlink assigned username by changing my name than said and speed too is not as mentioned. Would not recommend it to others,1,2023-10-14 21:11:43
A Google user,One of the most worst internet provider ever used. at starting period a couple of week it works fine but after that it is sheen worst than worst. Just hated 😫😫😫,1,2023-01-01 18:52:53
A Google user,Trash ISP.. My internet speed is 40Mbps but getting only 5Mbps. Very poor customer service.. after reporting issues close the ticket without solving them...,1,2021-10-12 14:36:59
A Google user,Whenever i try to open this app i can't even get through it like this app doesn't work.,1,2022-09-08 22:07:28
A Google user,So slow net at the ending days of the net . It doesn't work even only one device is using the net.,1,2024-02-04 17:26:31
A Google user,There is not one reason for me to renew my subscription from worldlink. I am changing my isp as soon as this nightmare ends.,1,2021-07-11 09:13:30
A Google user,It a nice platform to detect Wi-Fi quality and it's progess.It is very useful and innovative.,4,2020-10-24 21:31:45
A Google user,Not good..they didnt provide us consistently same speed..its flactuate every time..work on it..thank u,3,2021-05-22 22:55:14
A Google user,Net is fine but this app have so many bug like u login in app today another day U will re login just frustrating app please Fix this bug 🙏,2,2024-05-23 15:26:08
A Google user,Wlink is reliable internet company in Nepal. You can use for business purpose. Service are fast and easy to get support.,5,2021-04-14 15:38:58
A Google user,I can't change wifi SSID as well wifi password. Is this only happening to me or this also happensto others. please check ....,2,2021-09-21 19:19:24
A Google user,It doesn't work. I am not able to change my WiFi name or its visibility.,1,2020-05-08 11:22:24
A Google user,The wrosr experience ever I get 1.17 Mbps with my phone on top of the route I should get 50 mbs the app in fine but internet connection ugggh don't like it can I get refund for the network? Is this with me only?,1,2021-09-16 11:19:41
A Google user,.. Some devices are not being discovered... Wifi is getting hacked easily... I hope you will be making policies for that..,2,2020-06-13 10:06:58
A Google user,Internet is too slow and a price is high...No speed like they took a price...it's too expensive but not satisfied able,1,2021-12-19 16:12:11
A Google user,Its one of the most slow internet facility....need to call more then 10 times a month to service centre.....,1,2020-08-26 09:47:52
A Google user,This is a trash app I m trying to open this app since 1.5 hrs it's not opening leaving me frustrating piece of trash,1,2023-04-14 14:16:44
A Google user,I have complaint about slow internet problems several times but it's never get fixed.,1,2020-09-28 09:29:01
A Google user,Internet is flawlessly smooth. Customer service is prompt and efficient.,5,2020-11-22 06:39:52
A Google user,Useless.Very slow internet everytime.Reported more then 20 times.Takes money of 50mbps and provide 10mbps.Sometime I think to break the router.,1,2020-05-17 21:36:09
A Google user,One of the useless app and useless network......Wlink can't provide good network to play online Game.,1,2020-05-19 02:16:45
A Google user,This app is too slow it takes so much time to open and it's really irritating please fix it,1,2023-08-27 18:13:08
A Google user,App has better after recent update But it still does lack some key features... There are still bugs few bugs,3,2020-08-31 12:20:05
A Google user,Who needs the router access now. Whole router and more all in an app. Kudos!!!,5,2020-01-22 17:35:55
A Google user,Really a good app and easy to use (if you have common knowledge and if your not an ape) it's better after this new update really like new layout and GUI of the app.,5,2020-03-25 10:30:21
A Google user,This app sucks. Shows number of connected device once when you try for thousands time.,1,2019-11-27 21:06:23
A Google user,Worst experience do not get subscription doesn't work 24/7 there's disturbance in internet the speed is not constant.,1,2023-03-07 16:08:07
A Google user,This internet service providing very poor internet . Even facebool has also not open due to pooor internet We complained many times but still not working properly,1,2020-11-05 09:55:23
