User,Review,Rating,Date,review_nepali
A Google user,"Worst internet ever try to fix it, otherwise dont use uneccesary status like chito bhaneko nei worldlink r.i .p worldlink 🖕",1,2021-05-16 22:35:29,"Worst internet ever try to fix it, otherwise do not use उनेच्चेसर्य् status like छितो भनेको नेइ worldlink r. i. p worldlink🖕"
A Google user,Very slow wifi dont use it,1,2020-07-13 16:40:28,Very slow wइफ़ि do not use it
A Google user,Device filtering doesnot work,1,2023-01-21 13:30:10,Device filtering दोएस्नोत् work
A Google user,Nice apk with extra features,5,2021-01-10 13:12:05,Nice अप्क् with extra features
A Google user,Very poor internet specialy not recommended for pubg player,1,2020-12-05 19:59:56,Very poor internet स्पेचिअल्य् not recommended for पुब्ग् player
A Google user,Extremely slow wifi.,1,2022-01-28 12:49:00,Extremely slow wइफ़ि.
A Google user,Router agadi basera khelda Pani ping fluctuate hunxa never use worldlink wifi if you wanna be pro in games,1,2020-03-19 21:46:58,Router अगदि बसेर खेल्द पनि ping fluctuate हुन्छ never use worldlink wइफ़ि if you want to be pro in games
A Google user,Net ok but net tv get problem in night time day time ok,4,2020-04-09 15:33:57,Net ओक् but net त्व् get problem in night time day time ओक्
A Google user,Kam xaina yo isp last slow xa internet . Its been more then 3 months I've been complaining bt the internet speed is slower than ADSL ADSL is far better than worldlink .,1,2019-12-17 15:06:33,कम् छैन yo इस्प् last slow छ internet. Its been more then 3 months I have been complaining ब्त् the internet speed is slower than ADSL ADSL is far better than worldlink.
A Google user,Rati net ekrati chladina... online games high ping...yt buffering too slow internet connection...,1,2020-02-07 21:22:02,रति net एक्रति छ्लदिन... online games high ping... य्त् buffering too slow internet connection...
A Google user,Myworldlink wifi login always gives invalid response,1,2020-12-28 17:45:28,म्य्wओर्ल्द्लिन्क् wइफ़ि login always gives invalid response
A Google user,it doesn't work properly,1,2020-07-10 10:42:43,it does not work properly
A Google user,Worst wifi don't purchase this company wifi .very slow net 🤢🤮🤮wrodlink very bad,1,2021-11-16 11:54:17,Worst wइफ़ि do not purchase this company wइफ़ि. very slow net🤢🤮🤮 wरोद्लिन्क् very bad
A Google user,I can't change wifi password in update wardlink,1,2022-10-31 18:31:12,I cannot change wइफ़ि password in update wअर्द्लिन्क्
A Google user,App isn't functioning properly,1,2021-06-24 12:27:12,App is not functioning properly
A Google user,Good UI like it.,4,2020-02-24 00:18:47,Good UI like it.
A Google user,"No mac address filtering and why is there ""_wlink"" in ssid. Why the hell i cant remove it. wordlink sucks. Two years vo mac address block garni feature chaiyo vanya aile samma aako xaina.",1,2018-09-27 18:55:30,"No mac address filtering and why is there"" _wलिन्क्"" in स्सिद्. Why the hell i cannot remove it. wओर्द्लिन्क् sucks. Two years vo mac address block गर्नि feature छैयो वन्य ऐले सम्म अअको छैन."
A Google user,App doesnot work properly,1,2021-06-16 22:25:48,App दोएस्नोत् work properly
A Google user,Easy and convinent to use,5,2021-03-13 12:02:40,Easy and चोन्विनेन्त् to use
A Google user,Ver usefull.app. I like it. Thanx Wordlink.,5,2022-12-12 08:04:54,वेर् उसेफ़ुल्ल्. app. I like it. थन्छ् Wओर्द्लिन्क्.
A Google user,Parental control na doesn't support So giving only 1,1,2020-04-03 17:18:14,Parental control न does not support So giving only 1
A Google user,"Ok,good internet but i was hoping getting pubg servers.",5,2021-08-03 15:10:58,"ओक्, good internet but i was hoping getting पुब्ग् servers."
A Google user,Veru good service and powerfull network,5,2021-06-05 15:47:31,वेरु good service and पोwएर्फ़ुल्ल् network
A Google user,Fluctuation of Wi-Fi. Poor net TV. I regret my decision to subscribe to wlink,1,2020-07-16 12:53:21,Fluctuation of Wइ- फ़ि. Poor net TV. I regret my decision to subscribe to wलिन्क्
A Google user,Badyeta le chalaira ho natra its too slow.... Kei khuldaina yr... I guess worldlink should focus on it also...,2,2022-03-27 07:45:22,बद्येत ले छलैर ho नत्र its too slow.... केइ खुल्दैन yr... I guess worldlink should focus on it also...
A Google user,Always buffering App doesnot open,1,2021-08-31 13:48:11,Always buffering App दोएस्नोत् open
A Google user,*Bandwidth Selector must be 5mbps 10mbps 15mbps etc.,5,2019-06-04 17:36:27,* Bandwidth Selector must be ५म्ब्प्स् १०म्ब्प्स् १५म्ब्प्स् etc.
A Google user,Excellent app for worldlink customers.,5,2020-07-04 08:55:19,Excellent app for worldlink customers.
A Google user,Connected device is nt showing ...,1,2021-05-17 19:25:44,Connected device is न्त् showing...
A Google user,Worldlink app is not working,1,2021-06-18 17:03:38,Worldlink app is not working
A Google user,The app doesn't open😂 MyWorldlink app strikes again,1,2022-08-21 06:17:01,The app does not open😂 म्य्Wओर्ल्द्लिन्क् app strikes again
A Google user,Very nice job.tremendush job.,5,2022-02-25 08:56:56,Very nice job. त्रेमेन्दुस्ह् job.
A Google user,Very buged app more bug then Pubg,1,2022-03-28 21:07:45,Very बुगेद् app more bug then पुब्ग्
A Google user,It is showing unffourtunately myWorldLink has stooped very bad sercvice,1,2020-08-09 17:22:57,It is showing उन्फ़्फ़ोउर्तुनतेल्य् म्य्Wओर्ल्द्लिन्क् has stooped very bad सेर्च्विचे
A Google user,awesome app for managing wifi,5,2019-02-23 14:45:46,awesome app for managing wइफ़ि
A Google user,classictech le 30mbps 789 without vat lyako xa. khai wordlink le competition dina sakeko. compare garda exdam expensive vayo.,2,2019-03-30 11:08:51,च्लस्सिच्तेछ् ले ३०म्ब्प्स् 789 without vat ल्यको छ. खै wओर्द्लिन्क् ले competition दिन सकेको. compare गर्द एछ्दम् expensive वयो.
A Google user,instantly survece is very good thank you worldlink,5,2022-10-30 18:28:34,instantly सुर्वेचे is very good thank you worldlink
A Google user,Yo net ko kaam nai xna . Net is too slow. Paisa linay bela linxa. Service facility is not good 😡,1,2022-12-11 19:49:12,Yo net को कअम् नै छ्न. Net is too slow. Paisa लिनय् बेल लिन्छ. Service facility is not good😡
A Google user,Lootera must be the alternative word for wordlink.20 mbps my ass it goes maximum 150 kbps. slowest net in nepal,1,2020-08-11 20:46:03,लोओतेर must be the alternative word for wओर्द्लिन्क्. 20 म्ब्प्स् my ass it goes maximum 150 क्ब्प्स्. slowest net in नेपल्
A Google user,Very slow worodlink not fast connetion,1,2023-08-03 11:38:53,Very slow wओरोद्लिन्क् not fast चोन्नेतिओन्
A Google user,Very slow...at first change your slogan change ढिलो भनेको नै worldlink..,1,2023-08-25 21:46:57,Very slow... at first change your slogan change ढि लो भने को नै worldlink..
A Google user,"Slow network like 2G, do not use wi fi worldlink ....",1,2020-08-07 22:13:15,"Slow network like 2G, do not use wइ फ़ि worldlink...."
A Google user,SafeNet service currently not working.,4,2021-03-02 12:19:25,सफ़ेनेत् service currently not working.
A Google user,App keeps stopping everytime,5,2023-10-15 19:51:55,App keeps stopping एवेर्य्तिमे
A Google user,Very very bad service ek dam slow xa and service nii ramro xoina very disspointment very bad,1,2024-01-23 17:18:02,Very very bad service एक् dam slow छ and service निइ रम्रो छोइन very दिस्स्पोइन्त्मेन्त् very bad
A Google user,If u are planning to use worldlink for gaming purpose please dont. Fb utube haru ko lagi thik xa but for gaming and streaming it is worst isp. Issue kati ho kati solve huni haina. Aaru kura testai ho worldlink ko net ley worldlink kai apps open hunna kati bela tw aba k bhannu,1,2020-10-12 15:48:59,If you are planning to use worldlink for gaming purpose please do not. फ़्ब् उतुबे हरु को लगि थिक् छ but for gaming and streaming it is worst इस्प्. Issue कति ho कति solve हुनि हैन. अअरु कुर तेस्तै ho worldlink को net ley worldlink कै apps open हुन्न कति बेल त्w aba k भन्नु
