Channel Name,Video Name,Review,Commenter Name,Date/Time,review_nepali
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Lover from horaaa team,@ajnabi4544,2022-02-02T16:52:14Z,Lover from होरअअ team
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Sponsor gareko matra ramro chalne ho hamro ta khoya😡,@the90skid45,2022-02-02T14:38:54Z,Sponsor गरेको मत्र रम्रो छल्ने ho हम्रो ta खोय😡
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",❤️❤️❤️,@wizzy382,2022-02-02T14:33:03Z,❤️❤️❤️
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Fuck worldlink,@roshan-i8c3n,2022-02-02T14:15:39Z,Fuck worldlink
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Garo,@arpanalt,2022-02-02T13:44:24Z,गरो
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Sifusir🖤,@anishlama1386,2022-02-02T10:51:40Z,सिफ़ुसिर्🖤
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Chitto vanakoi wordlink ho 😂😂😂,@itachi-ho1qk,2022-02-02T10:42:21Z,छित्तो वनकोइ wओर्द्लिन्क् ho😂😂😂
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Cr77,@rinchhentamang2887,2022-02-02T09:14:26Z,च्र्७७
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Elementrix❤️,@bmgrs01,2022-02-02T08:25:36Z,एलेमेन्त्रिछ्❤️
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Cr7,@gaurabthapa1603,2022-02-02T07:49:04Z,च्र्७
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Worldlink ley game khelyo vaney sure harxa,@surajsekh25,2022-02-02T07:42:59Z,Worldlink ley game खेल्यो वनेय् sure हर्छ
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Cr7horaa💖,@nischalthapa901,2022-02-02T07:40:15Z,च्र्७होरअ💖
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",love from horaa family 🖤,@itssuphil,2022-02-02T07:28:06Z,love from होरअ family🖤
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Much love from Ex❤️De❤️And Cr7horaa dai❤️🔥,@bikesh10101,2022-02-02T07:10:28Z,Much love from Ex❤️ De❤️ And च्र्७होरअ दै❤️🔥
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",C7 hora,@gyaloon_1138,2022-02-02T06:18:23Z,C7 hora
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",GG Hora family,@sajanlimbu9032,2022-02-02T05:09:25Z,GG Hora family
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",GG Hora family,@sajanlimbu9032,2022-02-02T05:09:15Z,GG Hora family
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Love from Horaa gang ❤️,@rawbin369,2022-02-02T04:20:53Z,Love from होरअ gang❤️
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Cr7 horaaa Op 🔥,@tarzan11,2022-02-02T04:17:46Z,च्र्७ होरअअ Op🔥
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG","Love from deadeyes,elementrix,and horaaa",@utsabregmi5409,2022-02-02T03:44:44Z,"Love from देअदेयेस्, एलेमेन्त्रिछ्, and होरअअ"
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG","Thanks Worldlink, tara aaja voli net tori paraama slow vaxa",@sohanaryal,2022-02-02T03:38:29Z,"Thanks Worldlink, तर अअज वोलि net tori परअम slow वछ"
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Love from CR7 hora dai❤️,@pawandangi6143,2022-02-02T03:14:12Z,Love from CR7 hora दै❤️
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Khate wifi sala,@ATS00116,2022-02-02T03:11:16Z,खते wइफ़ि सल
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Love u horaaaa dai,@pespirate2202,2022-02-02T02:25:44Z,Love you होरअअअ दै
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Dhilo vanekai worldlink,@nimeshpaudel4796,2022-02-02T02:10:06Z,धिलो वनेकै worldlink
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Love from cr7horaa,@itsmemadan2324,2022-02-02T01:02:02Z,Love from च्र्७होरअ
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Hoora dai ❤️,@Lifeisgoodcr7,2022-02-02T00:53:06Z,होओर दै❤️
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",#horaagang ❤️‍🔥🇳🇵,@amuse1687,2022-02-01T21:34:53Z,# होरअगन्ग्❤️‍🔥🇳🇵
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG","Afno costumers badhauna laaai , YouTuber haru laai free maa sponsored gareko chaa beijati haru 😂",@Sexyboi-0,2022-02-01T21:33:49Z,"अफ़्नो costumers बधौन लअऐ, योउतुबेर् हरु लऐ free मअ sponsored गरेको छअ बेइजति हरु😂"
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG","100mbps re 20mbps vanda paani ghatiya chalchaa , ghatiya service",@Sexyboi-0,2022-02-01T21:33:12Z,"१००म्ब्प्स् re २०म्ब्प्स् vanda पअनि घतिय छल्छअ, घतिय service"
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Ghatiya internet,@Sexyboi-0,2022-02-01T21:32:35Z,घतिय internet
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG","10choti loading vairaxa yo video herda ni
Chito vanyakai wroldlink vanxas madar ajai 🙄🤣",@whocares2976,2022-02-01T10:17:19Z,१०छोति loading वैरछ yo video हेर्द नि छितो वन्यकै wरोल्द्लिन्क् वन्छस् मदर् अजै🙄🤣
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Shifu 😍♥️♥️,@Firojshahi,2022-02-01T10:09:53Z,स्हिफ़ु😍♥️♥️
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Deadeyes op❤️,@afrozali1005,2022-02-01T08:15:03Z,देअदेयेस् op❤️
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",horra dai ko kada😂😍😍,@fazedboii4822,2022-02-01T02:39:30Z,होर्र दै को कद😂😍😍
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Wadu sir ko paisa de khatay shifu ho ki fusi hos,@hitman_20plays34,2022-01-31T20:50:53Z,Wअदु sir को paisa de खतय् स्हिफ़ु ho ki फ़ुसि hos
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Elimentrix❤❤❤,@sumankhadka3223,2022-01-31T16:25:23Z,एलिमेन्त्रिछ्❤❤❤
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG","Yehapani M416 kanda haleko raixa
Funny funny 🤣",@aswinniraula505,2022-01-31T14:28:08Z,येहपनि M416 कन्द हलेको रैछ Funny funny🤣
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Ping gandfulus nai ho jati j bhayeni🙂,@ziggyziggy09,2022-01-31T14:20:45Z,Ping गन्द्फ़ुलुस् नै ho जति j भयेनि🙂
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Thanks for sponser,@saugat9990,2022-01-31T14:15:38Z,Thanks for स्पोन्सेर्
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Thank uh worldlink for supporiting nepal gaming community❤❤,@mcmelancholic,2022-01-31T13:53:41Z,Thank uh worldlink for सुप्पोरितिन्ग् नेपल् gaming community❤❤
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Love you worldlink 👑❤️,@ishworpandey5,2022-01-31T09:38:35Z,Love you worldlink👑❤️
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Koya jasto kura garxa sponsor gardaima chai ramro vanna milxa mula haru,@Mrsujan14,2022-01-31T08:56:49Z,कोय जस्तो कुर गर्छ sponsor गर्दैम छै रम्रो वन्न मिल्छ मुल हरु
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Gud,@kulihwj9954,2022-01-31T08:52:53Z,गुद्
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",New subscription from elementrix,@bj-g9387,2022-01-31T07:11:48Z,New subscription from एलेमेन्त्रिछ्
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Love from Elementrix,@t4fsoul408,2022-01-31T06:23:38Z,Love from एलेमेन्त्रिछ्
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Dhila vanekai World link 🤣,@Karan_Tamang10,2022-01-31T04:44:33Z,धिल वनेकै World link🤣
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Thanks and ❤️ frm Elementrix,@narmagar788,2022-01-31T04:38:38Z,Thanks and❤️ फ़्र्म् एलेमेन्त्रिछ्
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG","Love from Ex,CR7&DE🇳🇵❤️",@Noname-op9ce,2022-01-31T03:56:47Z,"Love from Ex, CR7& DE🇳🇵❤️"
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Xitto vanekai worldlink ho tara data Vanda fast chalni banauna paryo aaba 🤣 complain garda Garda (thakisakey ma thakisakey 🤣),@samonacharya4529,2022-01-31T03:25:11Z,Xइत्तो वनेकै worldlink ho तर data Vanda fast छल्नि बनौन पर्यो अअब🤣 complain गर्द Garda( थकिसकेय् ma थकिसकेय्🤣)
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Horaa😆,@Steezy_Craft,2022-01-31T03:17:59Z,होरअ😆
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Love from elementrix,@inmind5165,2022-01-31T02:18:14Z,Love from एलेमेन्त्रिछ्
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG","Ex ,De,Cr7😃💯💯💯",@NPubgShorts,2022-01-31T01:41:23Z,"Ex, De, च्र्७😃💯💯💯"
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",shifu sir hyozu cr7 net slow chalos na rautar te tauko futaune ho tinai jana ko,@mrlynglyng660,2022-01-30T22:35:48Z,स्हिफ़ु sir ह्योज़ु च्र्७ net slow छलोस् न रौतर् ते तौको फ़ुतौने ho तिनै जन को
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",De !!Ex !!!cr७,@mrlynglyng660,2022-01-30T22:33:37Z,De!! Ex!!! च्र्७
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",De shifu💗,@Andirai-v3u,2022-01-30T20:52:26Z,De स्हिफ़ु💗
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Love from #Exnation❤,@dipakkhadka3743,2022-01-30T19:02:52Z,Love from# एछ्नतिओन्❤
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",#exnation,@shishirsapkota500,2022-01-30T18:48:59Z,# एछ्नतिओन्
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Vaney matra  ho  xito vaneyko wordlink vanera last ma dhus ho wordlink jahilay sever problem kahilay K problem auxa 🙄🙄,@desync1.2,2022-01-30T18:37:46Z,वनेय् मत्र ho छितो वनेय्को wओर्द्लिन्क् वनेर last ma धुस् ho wओर्द्लिन्क् जहिलय् sever problem कहिलय् K problem औछ🙄🙄
