Channel Name,Video Name,Review,Commenter Name,Date/Time
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Next time trials should be conducted in  Dadaldhura Nepal please,@aagameryt8325,2024-07-07T14:23:50Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Left arm bowling great future for Nepali cricket,@rizalhero,2024-07-07T14:19:22Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,"*Finally* ✊, We found at least *125KPH* left handed bowler!😊 Best of luck to *Pradeep jaiswal* for upcoming days.",@Notes_of_cricket369,2024-07-07T14:17:31Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Pradeep Jaiswal will be a bowler to watch out for as he is only 19 years in age and another plus point is he is a left arm bowler. Will be interesting to watch his bowl after the training in India. He can be a emerging player for National team.,@H4SxAaYusH,2024-07-07T14:13:16Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Can should invest on rahul also,@AayushTimsina-k4h,2024-07-07T14:10:20Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Man Hit the RKO in swimming pool😂,@PrinceManoj-wg1xz,2024-07-07T14:04:08Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,You should make an english Dub of these episodes. it might help promote some tourism,@Puskar3K,2024-07-07T14:02:17Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Good job world link,@Tirtha5,2024-07-07T13:59:17Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Good,@NepAli276,2024-07-07T13:52:41Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,"Please not only one, there should be 2 or 3 bowlers",@manishkarki5265,2024-07-07T13:36:52Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Maintaining line and length is important,@NabinSays__,2024-07-07T13:27:49Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,They should take 2 or 3 bowlers because 1 will not be enough,@legend-69,2024-07-07T13:26:39Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Best wishes 🎉🎉,@gexperience1786,2024-07-07T13:21:36Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,"At least 2,3 fast bowler should be grown up",@merioxecot1942,2024-07-07T13:20:22Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,lefty with 125 Wow!,@samtamu,2024-07-07T13:10:11Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Great,@tlama4242,2024-07-07T12:51:28Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Big  fan,@msp222gamer,2024-07-07T12:48:25Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,hi,@biraj-t7z,2024-07-07T12:40:30Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,"Thank you all for the amazing response to the first episode of our ""Beat The Speed"" campaign! If you enjoyed this video, please share it with your friends and family. The next episode will be even more thrilling, so stay tuned! Let's spread the excitement and support our quest to find the fastest bowler! #BeatTheSpeed #NepaliCricket #WorldLink",@WorldLinkCommunications,2024-06-26T11:13:12Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Wow amazing INTRO,@GAMINGASMIT123,2024-07-27T01:46:38Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Where is episode 2,@Poseidon98233,2024-07-07T03:42:07Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Good luck 👍🏏💪🏏🔥🇳🇵🇳🇵,@rajsunuwarkiratimukhiya4733,2024-07-06T18:57:52Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,You can also come in dhangadhi❤,@YashodaJoshi-bp2mk,2024-07-05T11:49:06Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,120 Kmph at 14 years of age is just insane. Get the lad the training he deserves,@utsavrijal3851,2024-07-04T03:08:34Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,I was faster than sompal when i played in australia as a 17 year old,@southpawlibranine3511,2024-07-03T08:39:00Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,I was bowling 135kph at 17,@southpawlibranine3511,2024-07-03T08:38:08Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Applause,@Jitendra-lk3np,2024-07-02T10:56:07Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Talent  and talented will be found only by searching,@arunkhatri2204,2024-07-01T21:11:34Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Hats off to CAN and worldlink,@arunkhatri2204,2024-07-01T21:10:47Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,I will fast baller . My speed about 125   I live in kapilvastu plz check my speed,@Notaxid-z5o,2024-07-01T16:36:25Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,worldlink trying to whitewash their image.. PR stunt vaye pani hope new star will be born from this.,@anthrax2789,2024-07-01T03:51:33Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Than ku worldlink i will be ur new user for that support.i connect your net for this work,@yes907,2024-06-30T14:31:28Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,BEST SHOW IN MY LIFE TO SEE THIS VERY SPECIAL SHOW THIS SHOW GIVES US MOTIVATION INSPIRATION & ELITE NEW BEST PLAYERS IN FUTURE WE CAN SEE IN NEPAL TEAM THANK YOU WORLDLINK GROUP FOR GIVES OPPORTUNITY & CHOOSE A FAST BOWLER FROM DIFFERENT STATE  OF OUR COUNTRY IT'S VERY  HARD JOBS BUT WORLD LINK GROUP DONE THIS DIFFICULTY JOBS THANK YOU WORLD LINK GROUP.,@bishnubhandari1796,2024-06-30T10:26:17Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,You mean only one will be travelling to chennai for training ? thats not what we expect but atleast try to groom atleast 10-15 bowlers so that quality fast bowlers would be seen very fast in upcoming days😊,@Zygnematacea,2024-06-30T09:14:50Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Great initiative 👏 👍 👌,@StoryHunt-kids,2024-06-30T05:41:18Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,"Great initiative all coaching members and team. 
Hope coming days Nepal will be top 3 team in world 🌎. 
Best wishes 🙏⭐",@darjeelingpoint654,2024-06-30T04:27:16Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Hope these young talents are given space in provincial teams. Want to see a few of them play in upcoming national t20 domestic tournament.,@Kjhgfd123,2024-06-30T04:01:12Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Good to see such events,@Mobile12555,2024-06-29T15:47:56Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Me excited is fast bowler this tournament 🥺🥺,@MR_SUNUWAR_11,2024-06-29T14:06:11Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Well done guys!,@vijaybhatt6835,2024-06-29T12:49:52Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,We are excited to see next part  soon 😍,@pratikrai6949,2024-06-29T12:06:34Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,"My eyes on 
Pradeep Left arm bowler 
and 14 years boy 👏👏",@shresthahk9678,2024-06-29T08:34:46Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Good job world link,@ziyasportjrs4200,2024-06-29T05:55:13Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Nice initiative,@flowstate8991,2024-06-29T05:18:24Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,We need season 2 I want to participate in this in season 2❤❤🎉🎉,@RankingGameHub,2024-06-29T02:21:15Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Thanks for this platform ❤,@bikkigurung4410,2024-06-28T22:41:24Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Come to madhesh we r waiting,@kameshwarpaswan2103,2024-06-28T17:03:20Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,How to participate garney ho i am excited to much,@parsunsunar9062,2024-06-28T16:28:08Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,good job worldling,@jitushrestha-dd1ih,2024-06-28T15:55:59Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,14 years kid 120 is supob although if he wont win competition please train him may be he will become world fastest bollower,@foxfly-coding,2024-06-28T15:17:22Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Good initiation,@DilipShresthaShrestha,2024-06-28T14:49:41Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Wish this competition  will  be held  every year  so that we find many feature  stars of our nation. We'll done  world link for organising  this competition. 👍🇳🇵,@santoshtamang5543,2024-06-28T13:53:58Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Nice video,@avinashtamang3109,2024-06-28T11:52:06Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Spinner😭,@Draftingtogether..i,2024-06-28T11:27:11Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,"only 14 years old 
120 good speed 🎉 fast bowler",@santoshgautam3948,2024-06-28T11:17:02Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,14 yrs boy education is most of important don't forget and cricket also continue.,@sujangorkhale4809,2024-06-28T11:04:35Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,What about the batting role the  most required in Nepal now hope you will also start this campaign,@AayushBhattarai-j6t,2024-06-28T10:08:21Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Sir I can't get chance how can I participate❤❤❤❤❤,@uaggaming7715,2024-06-28T07:45:34Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,It's very good but i have question why are you not coming  madhesh pardes,@LaluYadav-yw6yq,2024-06-28T06:48:38Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,spinner ko pani lagi events launu world link because I am in Kathmandu and in my home WiFi is world link,@LilaKhanal-cp6he,2024-06-28T06:44:22Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Good initiative from world link,@surajzimba8433,2024-06-28T04:53:47Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,We need best batter too,@tsuisanglama4044,2024-06-28T04:15:34Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Good job world link,@RohitLamjel-f6d,2024-06-28T03:10:26Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,This is good start for Team Nepal. To my knowledge we need to show to find the batters as well as we lacked batters in the T20...,@Beginners_LINUX,2024-06-28T02:47:49Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Thank U world link❤,@aasishrai9606,2024-06-28T02:28:22Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,I really appreciate your support we will get the best future bowlers 😊,@navinsb7491,2024-06-27T21:49:53Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,We need good batsman in nepali team not a bowler 😴🥺,@Film_files001,2024-06-27T20:39:37Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Give chance to young players for better future ...Rahul Yadav should go for training he is just 14 ..future of nepal,@manojmaruny.futureupdate3810,2024-06-27T19:41:52Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,go to sindhulimadhi and get astonished to see guys bowling 135+! Just do it!,@AmitShrestha-j7l,2024-06-27T15:24:42Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Very good job.,@bishnukunwar3107,2024-06-27T15:18:54Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,wow best wishes for our young and future of NEPAL cricket🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵,@babug5732,2024-06-27T14:26:42Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,nice so exciting,@haribdrbudha1737,2024-06-27T14:10:11Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Nice,@pratappandit7863,2024-06-27T13:11:01Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,i hope oneday nepal will get a fast bowler who can throw 140-150 km per hr bowl,@rahulkc1122,2024-06-27T10:57:48Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,This is the best selection process ❤,@Santosh084,2024-06-27T09:15:59Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Its great work 🎉,@ashikagaha8073,2024-06-27T09:11:23Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,wow nice work ❤❤❤❤,@Tilak.joshi12,2024-06-27T09:10:35Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Nice initiative,@anandabhattarai5839,2024-06-27T08:51:02Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,RAHUL KR. YADAV 14 years of age and with120km/hr speed that too having a slinging action...he is definitely to be groomed,@bhishankhatiwoda7537,2024-06-27T08:24:41Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Loved it !!!,@crea5091,2024-06-27T08:10:48Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Thank you world link🎉for giving their change,@npymfamily8839,2024-06-27T07:42:10Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Next project should be Beat the spin😂,@mrbashyal9318,2024-06-27T05:54:29Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,I would like to suggest CAN to coordinate with World Link and send 2 3 bowlers to Chennai. If you send only one then chance of success is less.,@mrbashyal9318,2024-06-27T05:53:23Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,We need more,@johangurung51,2024-06-27T05:40:35Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,6:08 😊❤😂🎉,@vipinpuri1342,2024-06-27T04:39:35Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Groom that 14 y/o kid..get him grow CAN,@usmandembele69,2024-06-27T04:21:27Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,"great initiative by World Link, MNC’s could play a big hand in Cricket.
Bravo",@travelfoodfun9384,2024-06-27T03:47:25Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Great work world link ❤,@Metamaster1077,2024-06-27T00:23:36Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,"8:18  
  Age 14 
  speed 120 ☄🔥",@atit1950,2024-06-26T22:03:25Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,"4:30  Age 19 
   speed 124 🔥☄     ( 8/10)👍",@atit1950,2024-06-26T21:46:53Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,"8:20  Age 14 
           speed 120 🔥☄  (9.5/10)👍",@atit1950,2024-06-26T21:42:46Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Good job world link,@Rakesh-b1p1b,2024-06-26T21:38:37Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,"Really good job ❤❤, we need to see programs for bats man aswell",@themikki8360,2024-06-26T19:45:07Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Hats off to world link❤,@PadamThatal-lc4zv,2024-06-26T19:14:57Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,"Good luck to all potential future idols 
And especially thanks to the team which takes approach to start this commendable effort 
#worldlink❤",@KlaraKowalski,2024-06-26T19:09:25Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,This type of competition should happen atleast once a year,@hanglim6348,2024-06-26T18:40:02Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Thank you world link,@hanglim6348,2024-06-26T18:39:36Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Keep up the good work,@hanglim6348,2024-06-26T18:37:30Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,😢 cricket ta ma Pani khlxu sir Tara India ma xu I am the best bowler,@SatyaShahi-mo4vk,2024-06-26T18:19:02Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Best of luck,@mukundaaryal9929,2024-06-26T17:45:58Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Good job world link❤❤❤,@sonithapa9700,2024-06-26T17:32:49Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Thank u world link for doing this amazing national duty 👏👏👏,@bipindhungana2455,2024-06-26T16:52:12Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,good creation,@suvashneupane9426,2024-06-26T15:59:36Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Where is rupendehi I can bowl with 117 km,@downloadinghelper4832,2024-06-26T15:56:41Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,In upcoming times give this types of marketing,@Khadkamilan901,2024-06-26T15:41:14Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,❤❤❤ thank you,@kia-TopSir,2024-06-26T15:37:57Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Nepali marketing is going great,@sasivraut3644,2024-06-26T14:06:12Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Good .,@dhananjayyadav6079,2024-06-26T13:48:57Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Can should work on 14 yrs boy,@aakash4464,2024-06-26T13:43:56Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Which Indian isp is used in world link,@Funfun632,2024-06-26T13:24:44Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Pradeep Jaishwal will be gold for Nepal. Because he is Left Arm Bowler. Thanks Woldlink for your support ❤❤❤,@robinlamichhane9591,2024-06-26T13:17:51Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,"Not once at least 2 or 3 should be selected and sent them for training. Anyway, nice job, worldlink.",@kiwahangrai1689,2024-06-26T13:07:37Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Thank you world link,@krishnarawat2997,2024-06-26T13:06:00Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,la best of luck to all future star of cricket of nepal,@animefreak713,2024-06-26T12:54:26Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,In nepali team we needed 140+ fast blower,@Bijayrakhal,2024-06-26T12:44:09Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,We need for 150 km,@Ginsaansportslover,2024-06-26T12:32:09Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,a great initiative by worldlink to meet the young and raw talent ..... i am sure they will get boost in their cricket career ...thank you worldlink  nepal,@PURUSUTAMKARKI,2024-06-26T12:19:40Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Subscribed 😊👍,@yogeshmahaseth2688,2024-06-26T12:18:29Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,maybe we will  see a future star from here,@nepmax,2024-06-26T12:13:32Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,I am really happy that worldlink have taken this challenge to get next best fast bowler for Nepal. Keep growing Nepal cricket.,@yogeshmahaseth2688,2024-06-26T12:10:49Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Fuck can i apply I can do easy 125,@grrrrrrind,2024-06-26T12:05:42Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,too much happy for this show,@GorkhaliRajan,2024-06-26T11:26:30Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,"Loved the quality of video 
Keep it up",@nozaes10,2024-06-26T11:25:08Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Jaiswal could be a good found although he is left hander if he can bowl at 140+ it will be great,@Prizm2001,2024-06-26T11:17:36Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,"Thank you all for the amazing response to the first episode of our ""Beat The Speed"" campaign! If you enjoyed this video, please share it with your friends and family. The next episode will be even more thrilling, so stay tuned! Let's spread the excitement and support our quest to find the fastest bowler! #BeatTheSpeed #NepaliCricket #WorldLink",@WorldLinkCommunications,2024-06-26T11:13:12Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Good job ❤,@sureshpangeni4545,2024-06-26T11:08:34Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Good advertisement...this type of talent hunt is needed..,@prabinnbista3588,2024-06-26T11:02:33Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,When will episode 2 release?,@SudhirKumar-xd7nm,2024-06-26T10:59:19Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,world link the bbl..nice iniciative....keep it up...,@bishaljungpaudel2411,2024-06-26T10:56:44Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Make more like it,@beyondu6231,2024-06-26T10:33:39Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Advertisement done right!,@lonecreature7,2024-06-26T10:25:16Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Great job,@dipenshakya2184,2024-06-26T10:22:04Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Such a huge initiative by world links such a best way best advertise❤,@lovenepal3366,2024-06-26T10:03:21Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,Congrats boy best of luck...,@surajbam2863,2024-06-26T09:59:34Z
WorldLink Communications,Beat The Speed- Episode 1 Finale !! In the search of Nepal's Fastest Bowler | WorldLink | CAN,This is such an amazing initiative by world link!!,@BinodSushmaVlogs,2024-06-26T09:55:08Z
