Channel Name,Video Name,Review,Commenter Name,Date/Time
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG","Thanks Worldlink, tara aaja voli net tori paraama slow vaxa",@sohanaryal,2022-02-02T03:38:29Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Love from CR7 hora dai❤️,@pawandangi6143,2022-02-02T03:14:12Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Khate wifi sala,@ATS00116,2022-02-02T03:11:16Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Love u horaaaa dai,@pespirate2202,2022-02-02T02:25:44Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Dhilo vanekai worldlink,@nimeshpaudel4796,2022-02-02T02:10:06Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Love from cr7horaa,@itsmemadan2324,2022-02-02T01:02:02Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Hoora dai ❤️,@Lifeisgoodcr7,2022-02-02T00:53:06Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",#horaagang ❤️‍🔥🇳🇵,@amuse1687,2022-02-01T21:34:53Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG","Afno costumers badhauna laaai , YouTuber haru laai free maa sponsored gareko chaa beijati haru 😂",@Sexyboi-0,2022-02-01T21:33:49Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG","100mbps re 20mbps vanda paani ghatiya chalchaa , ghatiya service",@Sexyboi-0,2022-02-01T21:33:12Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Ghatiya internet,@Sexyboi-0,2022-02-01T21:32:35Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Ex❤️,@ranjanchhetri7417,2022-02-01T18:07:49Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",World link is very slow I don't like world link but my WiFi is world link 😂😂,@sthin0,2022-02-01T15:52:56Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Love from DE and Ex haiii❤️❤️,@rijanrijan8863,2022-02-01T15:22:35Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG","10choti loading vairaxa yo video herda ni
Chito vanyakai wroldlink vanxas madar ajai 🙄🤣",@whocares2976,2022-02-01T10:17:19Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Shifu 😍♥️♥️,@Firojshahi,2022-02-01T10:09:53Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Deadeyes op❤️,@afrozali1005,2022-02-01T08:15:03Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Ex is love.,@cani17,2022-02-01T04:19:51Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",love from DE💐💖,@chhetri87,2022-02-01T02:47:55Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",horra dai ko kada😂😍😍,@fazedboii4822,2022-02-01T02:39:30Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Hope you don't cut their internet.,@itsmekashish,2022-02-01T02:19:45Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Wadu sir ko paisa de khatay shifu ho ki fusi hos,@hitman_20plays34,2022-01-31T20:50:53Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Love from de,@santoshbasnet8791,2022-01-31T17:54:46Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Elimentrix❤❤❤,@sumankhadka3223,2022-01-31T16:25:23Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG","Yehapani M416 kanda haleko raixa
Funny funny 🤣",@aswinniraula505,2022-01-31T14:28:08Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Ping gandfulus nai ho jati j bhayeni🙂,@ziggyziggy09,2022-01-31T14:20:45Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Thanks for sponser,@saugat9990,2022-01-31T14:15:38Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Thank uh worldlink for supporiting nepal gaming community❤❤,@mcmelancholic,2022-01-31T13:53:41Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Love you worldlink 👑❤️,@ishworpandey5,2022-01-31T09:38:35Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Koya jasto kura garxa sponsor gardaima chai ramro vanna milxa mula haru,@Mrsujan14,2022-01-31T08:56:49Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Gud,@kulihwj9954,2022-01-31T08:52:53Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",New subscription from elementrix,@bj-g9387,2022-01-31T07:11:48Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Love from de ❤️😀,@jivanmagar1478,2022-01-31T06:48:44Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Love from Elementrix,@t4fsoul408,2022-01-31T06:23:38Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Dhila vanekai World link 🤣,@Karan_Tamang10,2022-01-31T04:44:33Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Thanks and ❤️ frm Elementrix,@narmagar788,2022-01-31T04:38:38Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG","Love from Ex,CR7&DE🇳🇵❤️",@Noname-op9ce,2022-01-31T03:56:47Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Xitto vanekai worldlink ho tara data Vanda fast chalni banauna paryo aaba 🤣 complain garda Garda (thakisakey ma thakisakey 🤣),@samonacharya4529,2022-01-31T03:25:11Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Horaa😆,@Steezy_Craft,2022-01-31T03:17:59Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Love from elementrix,@inmind5165,2022-01-31T02:18:14Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Love From EX nation,@exdepin4572,2022-01-31T02:15:24Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG","Ex ,De,Cr7😃💯💯💯",@NPubgShorts,2022-01-31T01:41:23Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Hora opp,@rajangauchan4188,2022-01-30T23:50:43Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Love from ex❤️❤️,@VIRUS_RAZAN07,2022-01-30T23:41:53Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",shifu sir hyozu cr7 net slow chalos na rautar te tauko futaune ho tinai jana ko,@mrlynglyng660,2022-01-30T22:35:48Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",De !!Ex !!!cr७,@mrlynglyng660,2022-01-30T22:33:37Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",De shifu💗,@Andirai-v3u,2022-01-30T20:52:26Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Ty worldlink for supporting gaming community ♥️♥️♥️,@ccrey,2022-01-30T20:04:53Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Love from #Exnation❤,@dipakkhadka3743,2022-01-30T19:02:52Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",#exnation,@shishirsapkota500,2022-01-30T18:48:59Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Vaney matra  ho  xito vaneyko wordlink vanera last ma dhus ho wordlink jahilay sever problem kahilay K problem auxa 🙄🙄,@desync1.2,2022-01-30T18:37:46Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",♥️♥️♥️♥️,@sunilkarki5660,2022-01-30T17:57:07Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Love from elementrix ❤,@aayushgurung6508,2022-01-30T17:37:39Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG","Net ramrari chalirako xaina 
k sponsor bhanni",@sasori4037,2022-01-30T17:33:16Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Deadeyessss❤️,@sakshyamshrestha3328,2022-01-30T17:22:05Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Love form #Elementrix,@thesilentpoet4126,2022-01-30T17:11:22Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Deadeye's guys #DE,@subingaihre,2022-01-30T17:08:30Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",de ❤️ex❤️,@nameless9081,2022-01-30T17:05:30Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Maile ta worldlink rakhisake tapai lee ni?,@iamnotbikram9001,2022-01-30T16:48:32Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG","Le shifu,hyozu and hora:Mutu mathi dhunga rakhera xito vanekai world link vannu parya xa",@cubegaming9419,2022-01-30T16:36:18Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Ex op ❤,@samjubthapa5854,2022-01-30T16:33:16Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",❤❤❤❤,@sailesh2145,2022-01-30T16:15:51Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",DE,@snoopcatt6964,2022-01-30T16:14:32Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",gg,@snoopcatt6964,2022-01-30T16:14:16Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",#ex_nation <3,@nishantsaud2975,2022-01-30T16:02:20Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",De💙,@proud2bebuddhist_1118,2022-01-30T15:59:36Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG","Love from 3 sides Deadeyes, Elementrix, Cr7 Horaa❤",@bbektamang,2022-01-30T15:46:59Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Cr7 horaa,@sujanpunk,2022-01-30T15:46:25Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",❤❤🔥,@voralpen,2022-01-30T15:45:49Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Deadeyes 💞,@manojlama2003,2022-01-30T15:41:12Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Love from both side elementrix and deadeyes guys coz we r brothers ♥️,@Top_N357,2022-01-30T15:39:24Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",DE ❣️ Ex❣️,@sagarsinghthakuri5633,2022-01-30T15:38:31Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Love from @Elementrix💪💪💪,@exujan3299,2022-01-30T15:34:30Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Ex,@ajaythapa0080,2022-01-30T15:31:12Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Love from #Esports_community❣️❣️❣️,@nee-teshyadav548,2022-01-30T15:28:51Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Shifu dai kya hero dhekya k 🥺♥️,@noobdemon3612,2022-01-30T15:26:59Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",ONLY DEADEYES GUYS ❤️,@theghostoftheuchihamadarau4128,2022-01-30T15:13:17Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Ex 😍😍,@dark-iron2779,2022-01-30T15:10:11Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",elementrix😘😍,@sabinbasnet663,2022-01-30T15:06:50Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Love from 3 partners ❤️❤️,@solti1041,2022-01-30T15:05:30Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Elementrix,@dipeshyt3075,2022-01-30T15:03:17Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Ex,@dipeshyt3075,2022-01-30T15:03:07Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Elementrix😍😍,@netrasiris7527,2022-01-30T15:01:34Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",De❤️🔥,@bikrambagle7466,2022-01-30T14:56:30Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Love from deadeyes♥️,@derambosir4844,2022-01-30T14:50:07Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Love from De,@deathenasir2805,2022-01-30T14:49:38Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",ONE  Nation  ExNation #ExNation,@sao9034,2022-01-30T14:49:30Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Love from de❤️,@salon2343,2022-01-30T14:44:26Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Love form elementriX ❤️🔥,@shishir.bh14,2022-01-30T14:44:13Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Elementrix🖤👾,@Joshiiyyy,2022-01-30T14:44:11Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",4k dai lai nikaleko hoki k ho anyone,@AayushAK,2022-01-30T14:43:33Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Love from Elementrix ❤️❤️,@BisalSir,2022-01-30T14:40:34Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Elementrix ❤❤,@devrajkarki8470,2022-01-30T14:40:17Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Love from Cr7 horaaa ❤️❤️,@srijandahal5317,2022-01-30T14:39:36Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",#exnation,@dharmrajpant4954,2022-01-30T14:37:05Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",One nation ex nation,@yakuza7640,2022-01-30T14:36:48Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Elementrix 🧡,@bibash7836,2022-01-30T14:36:42Z
WorldLink Communications,"WorldLink Partnering with DeadEyes Guys, Team Elementrix & Cr7 Horaa for 2022! #GG",Lots of love from#ExNation ❤️🔥,@prototypemiysst5949,2022-01-30T14:33:34Z
